%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
39.0, 30608.098877441753, 25562.39373235628, 17249.444693260753, -2227.731314627089, -19740.703075015914, 2065.614112092747, -17840.514223636892, 7329.44993131756, 0.032, -0.012, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016571046E9, 0.0, 2024-03-27 16:43:36.571
40.0, 31357.77638647275, 25611.612273646864, 17082.410106946245, -2336.3831444243365, -19803.422069957505, 1968.8310586012674, -17872.365459485707, 7282.846544128245, 0.032, -0.012, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016575025E9, 0.0, 2024-03-27 16:43:36.575
41.0, 32362.889631138998, 25855.447453909812, 16643.421845844012, -2665.780802462197, -20027.185383699583, 1700.9230495599568, -17936.91729747263, 7069.58855028016, 0.032, -0.012, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016579056E9, 0.0, 2024-03-27 16:43:36.579
42.0, 32331.284264479193, 25989.982603786302, 16520.576658317645, -2772.3315682806456, -20109.618617250755, 1619.763865442737, -17939.711265529546, 6978.57224685815, 0.032, -0.012, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016582092E9, 0.0, 2024-03-27 16:43:36.582
43.0, 31237.971036192306, 25799.590444515998, 16896.711814011553, -2505.6529051843772, -19939.588897179234, 1841.64963265057, -17889.464543994018, 7131.636992888092, 0.032, -0.012, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016586064E9, 0.0, 2024-03-27 16:43:36.586
44.0, 30602.510941327924, 25561.05262768896, 17243.812053658017, -2240.2259397776056, -19749.979048964866, 2059.288568411895, -17851.287764464352, 7318.363466067728, 0.032, -0.012, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016590068E9, 0.0, 2024-03-27 16:43:36.590
45.0, 31326.126316324036, 25590.936910025706, 17069.691964351176, -2358.600778412912, -19821.951666110956, 1953.4977619049266, -17895.857142908233, 7263.266415985396, 0.03, -0.012, 1.02, 192.0, 0.0, 240.0, 255.0, 160.0, 31.0, 224.0, 0.0, 0.0, 0.0, 1.71152901659404E9, 0.0, 2024-03-27 16:43:36.594
46.0, 32347.846907120576, 25846.886735783428, 16645.321744122713, -2671.9498839318617, -20031.901601779653, 1696.6315146245379, -17945.679181299114, 7064.4700007998945, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016599058E9, 0.0, 2024-03-27 16:43:36.599
47.0, 32334.279398236205, 25987.009821773747, 16517.89444898301, -2778.9253328949612, -20113.5972277638, 1613.885356650991, -17944.248669653975, 6972.649034577494, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016603051E9, 0.0, 2024-03-27 16:43:36.603
48.0, 31245.61533279602, 25801.132714883413, 16893.29199710989, -2510.1232540754386, -19937.13020528915, 1838.4533331934613, -17889.375137016195, 7131.41347544354, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016607067E9, 0.0, 2024-03-27 16:43:36.607
49.0, 30602.57799656129, 25561.700828278164, 17246.158986825823, -2239.6224426773124, -19748.123854175075, 2055.064088709842, -17850.796026086336, 7317.245878844962, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016610361E9, 0.0, 2024-03-27 16:43:36.610
50.0, 31316.068031319148, 25589.34993616938, 17073.268243464023, -2357.9972813126187, -19819.247105031864, 1952.2684159598848, -17894.851314407744, 7261.500628173427, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016614097E9, 0.0, 2024-03-27 16:43:36.614
51.0, 32344.87412510802, 25849.367779417968, 16649.926203480507, -2669.714709486331, -20027.274790677406, 1699.3584274480854, -17943.55576557586, 7066.213436867409, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016618107E9, 0.0, 2024-03-27 16:43:36.618
52.0, 32336.246351748272, 25982.360658927046, 16510.02663493474, -2786.904905665506, -20118.6487220107, 1607.3809990144969, -17952.027076724422, 6966.547008341195, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016622073E9, 0.0, 2024-03-27 16:43:36.622
53.0, 31249.817460753617, 25797.355270070468, 16883.010194660448, -2519.913318146863, -19944.729798403954, 1829.6914493669808, -17898.181724331585, 7122.718646850425, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016627089E9, 0.0, 2024-03-27 16:43:36.627
54.0, 30597.705316270032, 25561.142034666784, 17244.70612343623, -2243.645756679268, -19748.839109997643, 2052.7842107754004, -17855.668706377593, 7315.301277077351, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016631241E9, 0.0, 2024-03-27 16:43:36.631
55.0, 31307.127333537024, 25590.244005947592, 17084.242949991578, -2351.045888787018, -19811.580456683692, 1959.488029418949, -17893.91254114062, 7270.10604978872, 0.032, -0.012, 1.024, 192.0, 1.0, 0.0, 255.0, 160.0, 32.0, 0.0, 0.0, 0.0, 0.0, 1.71152901663517E9, 0.0, 2024-03-27 16:43:36.635
56.0, 32337.408642459948, 25846.082072983038, 16659.49275010738, -2664.998491406261, -20023.00560748644, 1704.074645528155, -17946.34973363277, 7072.628387526082, 0.032, -0.012, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016638079E9, 0.0, 2024-03-27 16:43:36.638
57.0, 32349.322122254627, 25987.76978108523, 16516.709806526876, -2782.479260263355, -20114.133669630726, 1611.8289961611029, -17950.17188193463, 6973.185476444421, 0.032, -0.012, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016642116E9, 0.0, 2024-03-27 16:43:36.642
58.0, 31254.913658489426, 25795.209502602756, 16873.24248233348, -2530.0163066406617, -19952.195281052027, 1821.913042296534, -17904.909599412633, 7117.778911325802, 0.032, -0.012, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016647283E9, 0.0, 2024-03-27 16:43:36.647
59.0, 30590.35159234424, 25555.174118897216, 17236.27951577658, -2252.5193992280247, -19757.28806940175, 2043.5305885709035, -17863.558872170313, 7309.266306074418, 0.032, -0.012, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016650122E9, 0.0, 2024-03-27 16:43:36.650
60.0, 31289.3353449506, 25581.30330816547, 17081.605444145855, -2354.443353944225, -19816.699006163955, 1952.201360726519, -17902.003872633442, 7266.574474164781, 0.032, -0.012, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016655127E9, 0.0, 2024-03-27 16:43:36.655
61.0, 32313.514627637225, 25828.424194863346, 16648.093360435174, -2674.3638723330346, -20031.85689829074, 1690.7753575772474, -17960.006649494964, 7062.815971710203, 0.032, -0.012, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016659176E9, 0.0, 2024-03-27 16:43:36.659
62.0, 32346.282285008707, 25978.27028969172, 16504.63986452101, -2791.4870132788437, -20120.347454589304, 1599.9602198553348, -17960.31957391734, 6965.652938562982, 0.032, -0.012, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016663166E9, 0.0, 2024-03-27 16:43:36.663
63.0, 31257.551164335153, 25789.554511255566, 16861.619575216722, -2538.353507322491, -19958.565528221792, 1809.8207485462128, -17913.44796579456, 7108.659399588037, 0.032, -0.012, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016666161E9, 0.0, 2024-03-27 16:43:36.666
64.0, 30577.924022427087, 25544.288819347483, 17221.03562605806, -2262.6894429551894, -19766.49698811734, 2030.2313006199959, -17874.39946823114, 7295.20705881203, 0.032, -0.012, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016670135E9, 0.0, 2024-03-27 16:43:36.670
65.0, 31278.65121110096, 25579.35870639786, 17081.739554612584, -2349.213045741683, -19814.15090729605, 1952.4025264266165, -17899.455773765538, 7265.613349153203, 0.028, -0.012, 1.016, 192.0, 0.0, 224.0, 255.0, 160.0, 31.0, 192.0, 0.0, 0.0, 0.0, 1.71152901667418E9, 0.0, 2024-03-27 16:43:36.674
66.0, 32305.222130444305, 25823.886790738918, 16650.10501743615, -2669.8264682086074, -20029.44290988957, 1689.7024738433927, -17959.760780305958, 7061.318404831696, 0.028, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016678186E9, 0.0, 2024-03-27 16:43:36.678
67.0, 32347.01989257573, 25969.66486807643, 16495.386242316516, -2798.348998826623, -20126.114204658774, 1591.5112604512287, -17968.500312387983, 6954.410011101963, 0.028, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016683172E9, 0.0, 2024-03-27 16:43:36.683
68.0, 31265.821309783616, 25789.755676955665, 16856.881005392195, -2543.0250219136506, -19960.53248173386, 1806.3115246667296, -17916.666616996125, 7100.344550650662, 0.028, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016688196E9, 0.0, 2024-03-27 16:43:36.688
69.0, 30575.264164836906, 25544.489985047578, 17222.153213280824, -2264.54463774498, -19764.932366005465, 2031.9747366875097, -17874.846503120247, 7291.004930854432, 0.028, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152901669117E9, 0.0, 2024-03-27 16:43:36.691
70.0, 31261.306257403645, 25573.59195632839, 17085.5840546589, -2349.5483219085127, -19809.725261893902, 1956.4034886841166, -17903.054404622842, 7261.813552595801, 0.028, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016695227E9, 0.0, 2024-03-27 16:43:36.695
71.0, 32305.57975835559, 25833.810965277073, 16659.224529173916, -2661.2657500822247, -20014.131964937686, 1705.3933984510184, -17949.478977856514, 7077.21049513942, 0.028, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016698219E9, 0.0, 2024-03-27 16:43:36.698
72.0, 32360.20742180436, 25972.637650088986, 16499.029576662728, -2798.3713505710784, -20121.84502146781, 1592.986475585279, -17970.199044966586, 6962.300176894686, 0.028, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016702664E9, 0.0, 2024-03-27 16:43:36.702
73.0, 31283.546243136676, 25795.00833690266, 16854.019982101916, -2545.17078938136, -19960.823054411776, 1803.852832776646, -17918.991198419477, 7104.859603030634, 0.028, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016706216E9, 0.0, 2024-03-27 16:43:36.706
74.0, 30581.410894562116, 25550.34614209487, 17219.761576624107, -2265.796335434477, -19761.825473526176, 2033.2487861214622, -17875.785276387367, 7295.989369867965, 0.028, -0.012, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016711237E9, 0.0, 2024-03-27 16:43:36.711
75.0, 31250.219792153814, 25572.92140399473, 17087.103973281857, -2352.2305312431495, -19808.0265293153, 1958.8621805742005, -17904.551971501347, 7263.624043896681, 0.028, -0.014, 1.018, 192.0, 0.0, 224.0, 255.0, 144.0, 31.0, 208.0, 0.0, 0.0, 0.0, 1.711529016715231E9, 0.0, 2024-03-27 16:43:36.715
76.0, 32290.648793059445, 25821.048119193092, 16661.01266873034, -2668.2171426078253, -20021.99977898595, 1698.0843780141329, -17958.12910296072, 7062.860675199113, 0.028, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016718279E9, 0.0, 2024-03-27 16:43:36.718
77.0, 32369.036360864207, 25976.81742630213, 16499.454259807382, -2800.2936005942347, -20121.532097045434, 1595.4898709642735, -17961.79478905139, 6956.779296014225, 0.028, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016722277E9, 0.0, 2024-03-27 16:43:36.722
78.0, 31296.57731015412, 25801.78091547262, 16853.23767104598, -2548.680013260843, -19961.493606745436, 1805.4845101218832, -17909.35759655924, 7100.456309372939, 0.028, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016726263E9, 0.0, 2024-03-27 16:43:36.726
79.0, 30576.29234508185, 25547.216897871127, 17218.10754753441, -2272.8371349378986, -19770.14032246355, 2027.5937947742696, -17873.77361938639, 7287.24983778594, 0.028, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016730546E9, 0.0, 2024-03-27 16:43:36.730
80.0, 31227.979806420783, 25561.030275944508, 17086.4334209482, -2355.337423722437, -19815.6261224301, 1951.8213810707787, -17906.54127675787, 7255.86798857069, 0.028, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016734273E9, 0.0, 2024-03-27 16:43:36.734
81.0, 32275.38255159647, 25812.01801443315, 16664.991279243386, -2665.087898384082, -20022.513869108425, 1696.273886713253, -17959.157283205663, 7060.938425175957, 0.028, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016738336E9, 0.0, 2024-03-27 16:43:36.738
82.0, 32369.59515447559, 25968.18965294238, 16493.486344037814, -2806.2615163638015, -20126.60594303679, 1586.3256557375976, -17968.209739710062, 6949.80555174417, 0.028, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016743453E9, 0.0, 2024-03-27 16:43:36.743
83.0, 31294.632708386507, 25789.77802870012, 16834.059874303326, -2564.616807057477, -19975.977537152474, 1786.1278994235875, -17924.109747899744, 7084.988902209867, 0.028, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016746342E9, 0.0, 2024-03-27 16:43:36.746
84.0, 30570.369132801192, 25540.86900244582, 17207.557524151507, -2278.179201862717, -19778.321060934195, 2016.2167568465184, -17881.037936334364, 7280.186686538063, 0.028, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016749331E9, 0.0, 2024-03-27 16:43:36.749
85.0, 31215.865160926005, 25554.72708400811, 17087.036918048492, -2351.7387928651324, -19815.96139859693, 1950.614386870192, -17907.79297444737, 7260.360689206206, 0.03, -0.014, 1.026, 192.0, 0.0, 240.0, 255.0, 144.0, 32.0, 16.0, 0.0, 0.0, 0.0, 1.711529016754347E9, 0.0, 2024-03-27 16:43:36.754
86.0, 32266.553612536623, 25804.664290507353, 16667.159398455547, -2659.745831459264, -20023.229124930993, 1697.2573634692865, -17962.17476870713, 7067.0180996678, 0.03, -0.014, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016758315E9, 0.0, 2024-03-27 16:43:36.758
87.0, 32378.26763132425, 25963.85341451805, 16489.619492247046, -2801.9923331728382, -20129.6010767938, 1585.8339173595807, -17973.618861868246, 6952.308947123164, 0.03, -0.014, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016762323E9, 0.0, 2024-03-27 16:43:36.762
88.0, 31312.044717317192, 25794.226025846725, 16834.730426636987, -2555.8549232309965, -19972.87064467319, 1793.0792919491878, -17922.455718810048, 7089.883934245579, 0.03, -0.014, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016766358E9, 0.0, 2024-03-27 16:43:36.766
89.0, 30571.106740368217, 25538.522069278013, 17203.78007933856, -2275.2287715946163, -19779.908034790522, 2019.1671871146189, -17883.831904391278, 7277.862105114711, 0.03, -0.014, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016770451E9, 0.0, 2024-03-27 16:43:36.770
90.0, 31193.379306003968, 25538.745586722565, 17077.202150488156, -2356.4550109452025, -19824.6785789345, 1946.3005001903177, -17920.086433897788, 7245.586186121248, 0.03, -0.014, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016774512E9, 0.0, 2024-03-27 16:43:36.774
91.0, 32236.110536588498, 25780.34559253998, 16646.193462156472, -2674.542686288677, -20038.87534604971, 1685.1874214634206, -17980.637309627215, 7042.721753444881, 0.03, -0.014, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016777395E9, 0.0, 2024-03-27 16:43:36.777
92.0, 32356.74290141379, 25936.94191419386, 16456.87418662002, -2829.864958508606, -20155.149120706217, 1563.571579882095, -17998.116373791265, 6920.077731618611, 0.03, -0.014, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016782431E9, 0.0, 2024-03-27 16:43:36.782
93.0, 31295.81735084264, 25767.895670878373, 16802.18628671006, -2586.9238480238737, -20000.43034558658, 1765.4748875468836, -17949.613088323247, 7057.697422229937, 0.03, -0.014, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016786372E9, 0.0, 2024-03-27 16:43:36.786
94.0, 30548.75499591291, 25517.332615534382, 17183.708212817695, -2297.446405583192, -19796.8730088321, 1998.7823961713789, -17906.206000591043, 7255.063325770298, 0.03, -0.014, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152901679038E9, 0.0, 2024-03-27 16:43:36.790
95.0, 31159.69522710982, 25516.90793238973, 17066.585071871887, -2372.883543119853, -19837.553183740758, 1928.9778982374548, -17942.058198697352, 7226.497796356416, 0.03, -0.012, 1.02, 192.0, 0.0, 240.0, 255.0, 160.0, 31.0, 224.0, 0.0, 0.0, 0.0, 1.711529016794352E9, 0.0, 2024-03-27 16:43:36.794
96.0, 32208.57318741956, 25759.603173685453, 16638.795034741765, -2689.786576007197, -20053.44868343457, 1666.1660869319544, -18003.257275015985, 7024.996820091823, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016799497E9, 0.0, 2024-03-27 16:43:36.799
97.0, 32356.5864392026, 25930.303446090635, 16456.762427897746, -2838.2021591904354, -20161.74288532053, 1551.5910448540503, -18010.052205330398, 6910.689998947382, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152901680248E9, 0.0, 2024-03-27 16:43:36.802
98.0, 31294.29743221968, 25761.01133358614, 16789.691661559544, -2604.3358569545576, -20013.640226559666, 1748.3758030385738, -17965.12519897523, 7039.391343521041, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016807481E9, 0.0, 2024-03-27 16:43:36.807
99.0, 30534.248713761415, 25505.776763650985, 17167.16792192077, -2317.205347681683, -19815.02262532981, 1980.2975035068398, -17923.685064755093, 7234.119741215675, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152901681042E9, 0.0, 2024-03-27 16:43:36.810
100.0, 31137.54464835461, 25506.38026075128, 17057.80083630095, -2385.1546508258166, -19848.952573412964, 1920.7077527889912, -17951.088303457298, 7217.557098574293, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016814403E9, 0.0, 2024-03-27 16:43:36.814
101.0, 32190.71414359977, 25750.75188288115, 16630.323723593203, -2700.6495238124758, -20062.29997423887, 1661.695738040893, -18006.699443662103, 7024.706247413904, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016818475E9, 0.0, 2024-03-27 16:43:36.818
102.0, 32348.9868460878, 25915.260722072213, 16445.45244520336, -2851.546150630254, -20179.08783901785, 1534.9166434903914, -18022.122147336264, 6900.207030797843, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016822443E9, 0.0, 2024-03-27 16:43:36.822
103.0, 31292.19636824088, 25749.611943913933, 16776.459428842, -2617.61279316101, -20030.046406989863, 1729.8015033962135, -17976.859864814265, 7027.120235815077, 0.03, -0.012, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016826441E9, 0.0, 2024-03-27 16:43:36.826
104.0, 30525.57623691276, 25493.86328385631, 17158.20487239419, -2327.1742257087503, -19828.433672002993, 1964.7183376214907, -17933.27396312642, 7222.876813754656, 0.032, -0.016, 1.016, 192.0, 1.0, 0.0, 255.0, 128.0, 31.0, 192.0, 0.0, 0.0, 0.0, 1.71152901683046E9, 0.0, 2024-03-27 16:43:36.830
105.0, 31116.221084144247, 25487.60479540882, 17051.43058913119, -2393.335389296459, -19863.816483475744, 1904.7039037589914, -17964.097018730285, 7203.967237945466, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016833466E9, 0.0, 2024-03-27 16:43:36.833
106.0, 32173.16802420235, 25732.065824516514, 16627.552107280746, -2705.0528174701712, -20073.699363911077, 1649.3799268460189, -18020.490469991026, 7008.948267572912, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016839503E9, 0.0, 2024-03-27 16:43:36.839
107.0, 32349.41152923245, 25907.817591168594, 16437.629334644, -2857.0446797662594, -20184.474609431578, 1531.2733091441762, -18029.274705561962, 6890.394614981964, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016843221E9, 0.0, 2024-03-27 16:43:36.843
108.0, 31294.923281064428, 25743.12993802189, 16762.60134727971, -2628.9898310887615, -20039.21062221654, 1724.6829539159482, -17981.441972427605, 7016.190232776432, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016846507E9, 0.0, 2024-03-27 16:43:36.846
109.0, 30522.42464094456, 25493.930339089675, 17149.66650601226, -2334.9973362681076, -19833.26164880534, 1964.1371922656529, -17932.066968925832, 7220.887508498134, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016850587E9, 0.0, 2024-03-27 16:43:36.850
110.0, 31096.663307745854, 25474.864301069298, 17050.201243186148, -2397.358703298414, -19869.51617831185, 1900.4347205680276, -17969.774361821936, 7198.513412298372, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016853486E9, 0.0, 2024-03-27 16:43:36.853
111.0, 32151.911515225354, 25714.340891163458, 16622.746482222854, -2710.841919284096, -20079.98020410302, 1642.9649761873457, -18027.397159027714, 7000.43225293544, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152901685756E9, 0.0, 2024-03-27 16:43:36.857
112.0, 32343.667130907434, 25895.524131718175, 16425.648799615956, -2868.5558281607423, -20193.884693847263, 1521.0138584391902, -18035.82376668737, 6881.833896855581, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016861488E9, 0.0, 2024-03-27 16:43:36.861
113.0, 31299.036002044202, 25736.200897240746, 16757.236928610437, -2636.298851525647, -20045.290296708383, 1715.8093113671914, -17988.192199253106, 7009.86468909558, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152901686551E9, 0.0, 2024-03-27 16:43:36.865
114.0, 30518.691899620524, 25484.60966165181, 17151.20877637968, -2338.394801425314, -19837.97786688541, 1955.643529372636, -17941.342942874784, 7209.733988014936, 0.038, -0.016, 1.014, 192.0, 1.0, 48.0, 255.0, 128.0, 31.0, 176.0, 0.0, 0.0, 0.0, 1.711529016870548E9, 0.0, 2024-03-27 16:43:36.870
115.0, 31083.699295961775, 25471.712705101098, 17055.476254877598, -2398.5209940100904, -19867.6386317776, 1900.0323891678322, -17972.88125430122, 7194.199525618497, 0.038, -0.016, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016874543E9, 0.0, 2024-03-27 16:43:36.874
116.0, 32139.953331941764, 25712.08336497347, 16631.843642216165, -2711.4007128954786, -20076.31451801235, 1642.8308657206137, -18031.778100940955, 6997.0794912671445, 0.038, -0.016, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529016878774E9, 0.0, 2024-03-27 16:43:36.878
